timestamp,asset_id,actual_power,wind_speed_ms,ambient_temp_c,vibration_mm_s
2026-01-18 16:50:00,WTG-008,0.0,11.09,31.03,2.343805645086207
2026-01-18 17:00:00,WTG-008,0.0,10.92,31.07,1.9457394715183562
2026-01-18 17:10:00,WTG-008,0.0,11.21,31.2,1.9366681764085534
2026-01-18 17:20:00,WTG-008,0.0,11.3,31.09,1.7795470011161236
2026-01-18 17:30:00,WTG-008,393.94,10.89,31.32,1.847869842828387
2026-01-18 17:40:00,WTG-008,678.43,11.58,31.41,2.0991001225524215
2026-01-18 17:50:00,WTG-008,625.17,10.75,31.39,1.9982010693717271
2026-01-18 18:00:00,WTG-008,696.07,12.67,31.45,1.9806908244202674
2026-01-18 18:10:00,WTG-008,684.64,12.73,31.52,2.1353449970055194
2026-01-18 18:20:00,WTG-008,568.82,11.37,31.52,2.1303238979373336
2026-01-18 18:30:00,WTG-008,515.47,11.61,31.75,1.8987787694542484
2026-01-18 18:40:00,WTG-008,483.35,12.08,31.47,1.6432470462265538
2026-01-18 18:50:00,WTG-008,357.12,11.53,31.36,2.43630960241681
2026-01-18 19:00:00,WTG-008,347.9,10.64,31.5,1.9155807780657108
2026-01-18 19:10:00,WTG-008,346.51,10.81,31.37,2.102513203805936
2026-01-18 19:20:00,WTG-008,420.53,13.1,31.31,2.2791338435716755
2026-01-18 19:30:00,WTG-008,379.2,11.53,31.38,2.12862792304949
2026-01-18 19:40:00,WTG-008,289.79,12.38,31.24,2.103267045573063
2026-01-18 19:50:00,WTG-008,252.89,13.03,31.19,2.599701244623587
2026-01-18 20:00:00,WTG-008,386.56,11.81,31.22,1.9710548311961342
2026-01-18 20:10:00,WTG-008,355.09,12.06,31.0,2.1773751257127856
2026-01-18 20:20:00,WTG-008,387.18,13.15,30.96,2.4611263763602005
2026-01-18 20:30:00,WTG-008,403.7,12.76,30.96,2.1340450304748226
2026-01-18 20:40:00,WTG-008,597.16,12.69,30.85,2.2974050324177657
2026-01-18 20:50:00,WTG-008,827.0,11.45,30.67,2.3127583766082327
2026-01-18 21:00:00,WTG-008,1027.78,11.44,30.55,1.9414068427218647
2026-01-18 21:10:00,WTG-008,1362.98,11.95,30.43,1.9411908071577348
2026-01-18 21:20:00,WTG-008,1516.47,12.06,30.3,2.2616693949683837
2026-01-18 21:30:00,WTG-008,1519.81,12.74,30.34,2.161449596379481
2026-01-18 21:40:00,WTG-008,1518.89,13.3,30.48,1.9576803061217078
2026-01-18 21:50:00,WTG-008,1518.97,12.94,30.37,2.091753947093145
2026-01-18 22:00:00,WTG-008,1519.38,12.89,30.19,2.574153462693989
2026-01-18 22:10:00,WTG-008,1493.81,12.31,29.93,2.0230371231744377
2026-01-18 22:20:00,WTG-008,1308.08,11.2,29.21,1.7222877982267497
2026-01-18 22:30:00,WTG-008,1404.6,10.82,29.25,2.084049496385241
2026-01-18 22:40:00,WTG-008,832.4,10.38,29.23,1.9886244281447243
2026-01-18 22:50:00,WTG-008,495.68,10.99,29.35,1.6655012193363512
2026-01-18 23:00:00,WTG-008,454.06,11.96,29.11,2.495016982736111
2026-01-18 23:10:00,WTG-008,478.89,12.96,29.06,2.17406446456205
2026-01-18 23:20:00,WTG-008,441.38,13.25,28.89,2.1341121388805715
2026-01-18 23:30:00,WTG-008,341.15,13.6,28.48,2.3164688703540732
2026-01-18 23:40:00,WTG-008,288.95,13.82,28.09,2.1853009924215367
2026-01-18 23:50:00,WTG-008,238.34,13.8,27.64,2.2807592646915458
2026-01-19 00:00:00,WTG-008,225.28,13.7,27.3,1.9500386172266468
2026-01-19 00:10:00,WTG-008,291.03,13.47,27.12,2.250892671815324
2026-01-19 00:20:00,WTG-008,385.33,13.49,27.12,2.3468988799302912
2026-01-19 00:30:00,WTG-008,385.61,13.28,26.99,2.044780299387254
2026-01-19 00:40:00,WTG-008,286.25,12.91,26.67,2.2618528545984895
2026-01-19 00:50:00,WTG-008,234.78,12.64,26.11,2.123550749564421
2026-01-19 01:00:00,WTG-008,242.25,12.56,25.84,2.0761095021596456
2026-01-19 01:10:00,WTG-008,312.58,12.6,25.9,1.6345787757432664
2026-01-19 01:20:00,WTG-008,396.72,12.56,26.1,2.5068093297624023
2026-01-19 01:30:00,WTG-008,426.25,12.6,26.08,2.1270281785804195
2026-01-19 01:40:00,WTG-008,480.94,12.27,25.93,2.171106543392031
2026-01-19 01:50:00,WTG-008,462.8,12.49,25.77,2.134546029601743
2026-01-19 02:00:00,WTG-008,446.43,13.03,25.7,1.8265988727335918
2026-01-19 02:10:00,WTG-008,492.97,13.21,25.65,2.4109240715795814
2026-01-19 02:20:00,WTG-008,437.53,13.72,25.62,2.3315708501246655
2026-01-19 02:30:00,WTG-008,449.63,14.03,25.59,2.426383964050675
2026-01-19 02:40:00,WTG-008,450.14,13.41,25.41,2.9024273008628176
2026-01-19 02:50:00,WTG-008,417.52,13.31,25.14,1.8846482998013478
2026-01-19 03:00:00,WTG-008,403.65,13.58,25.06,2.3333129966914137
2026-01-19 03:10:00,WTG-008,460.18,13.51,25.12,2.1578247474462047
2026-01-19 03:20:00,WTG-008,451.51,13.39,25.1,2.5300756405296623
2026-01-19 03:30:00,WTG-008,463.46,12.82,24.87,2.3040568972456383
2026-01-19 03:40:00,WTG-008,465.63,12.27,24.7,2.4381885485073176
2026-01-19 03:50:00,WTG-008,429.83,11.86,24.42,2.4036526334871122
2026-01-19 04:00:00,WTG-008,615.05,12.06,24.46,2.032849456237525
2026-01-19 04:10:00,WTG-008,555.58,12.24,24.49,2.2323726146487095
2026-01-19 04:20:00,WTG-008,449.22,12.34,24.4,2.425129061855826
2026-01-19 04:30:00,WTG-008,392.53,12.69,24.35,2.542497535024408
2026-01-19 04:40:00,WTG-008,430.14,12.73,24.36,2.1456453926569354
2026-01-19 04:50:00,WTG-008,459.96,12.93,24.34,2.2420065343140907
2026-01-19 05:00:00,WTG-008,649.35,12.62,24.48,2.4809844571235016
2026-01-19 05:10:00,WTG-008,725.95,12.11,24.41,2.072724441662914
2026-01-19 05:20:00,WTG-008,816.72,11.63,24.26,2.370987602968805
2026-01-19 05:30:00,WTG-008,964.36,11.42,24.01,1.7354402356650183
2026-01-19 05:40:00,WTG-008,821.21,11.93,24.09,1.8213753317064632
2026-01-19 05:50:00,WTG-008,575.94,11.93,24.18,1.8341078317891752
2026-01-19 06:00:00,WTG-008,602.2,11.52,24.02,1.9532339892215242
2026-01-19 06:10:00,WTG-008,612.25,10.91,23.76,1.78098556396519
2026-01-19 06:20:00,WTG-008,736.78,11.14,23.62,2.185546683725569
2026-01-19 06:30:00,WTG-008,849.78,11.69,23.76,2.1182544343091543
2026-01-19 06:40:00,WTG-008,909.64,12.66,23.94,2.1756137638118043
2026-01-19 06:50:00,WTG-008,1000.27,12.58,24.16,1.8757581746834695
2026-01-19 07:00:00,WTG-008,1142.17,12.49,24.28,2.55345619517543
2026-01-19 07:10:00,WTG-008,1267.54,11.83,24.15,2.2111235712495683
2026-01-19 07:20:00,WTG-008,1511.71,12.21,24.26,2.272794757173779
2026-01-19 07:30:00,WTG-008,1516.56,11.9,24.59,1.9173306490510735
2026-01-19 07:40:00,WTG-008,1488.41,11.57,24.47,2.330156306404975
2026-01-19 07:50:00,WTG-008,1398.87,10.9,24.51,2.1822019968050843
2026-01-19 08:00:00,WTG-008,1376.08,10.53,24.82,1.789356711416446
2026-01-19 08:10:00,WTG-008,1320.15,9.88,24.9,1.8951045528277364
2026-01-19 08:20:00,WTG-008,1395.08,10.56,25.37,1.8758263532200479
2026-01-19 08:30:00,WTG-008,1367.52,10.09,25.53,2.013155783130667
2026-01-19 08:40:00,WTG-008,1491.38,11.39,26.07,2.127843458010987
2026-01-19 08:50:00,WTG-008,1404.37,11.17,26.69,2.3286196460168322
2026-01-19 09:00:00,WTG-008,1461.75,11.48,27.24,1.7661970093326445
2026-01-19 09:10:00,WTG-008,1475.57,11.69,27.52,2.0331570196690234
2026-01-19 09:20:00,WTG-008,1341.78,11.51,27.88,1.7792788346688897
2026-01-19 09:30:00,WTG-008,802.44,10.14,27.96,1.8243689712061122
2026-01-19 09:40:00,WTG-008,536.64,10.15,28.17,1.8909733055539568
2026-01-19 09:50:00,WTG-008,0.0,9.58,27.91,1.9987275576009043
2026-01-19 10:00:00,WTG-008,0.0,10.05,28.71,1.7251399613794483
2026-01-19 10:10:00,WTG-008,0.0,9.38,29.15,1.9156695049776025
2026-01-19 10:20:00,WTG-008,0.0,8.5,29.39,1.4900908821424184
2026-01-19 10:30:00,WTG-008,0.0,9.55,29.57,1.6968312599883582
2026-01-19 10:40:00,WTG-008,0.0,10.34,29.93,1.6727186499716815
2026-01-19 10:50:00,WTG-008,0.0,10.82,29.8,1.7857192561368875
2026-01-19 11:00:00,WTG-008,0.0,9.88,30.04,1.8970506882403473
2026-01-19 11:10:00,WTG-008,0.0,10.13,30.21,1.8743441454309122
2026-01-19 11:20:00,WTG-008,0.0,9.2,30.06,1.7277628255423112
2026-01-19 11:30:00,WTG-008,0.0,10.1,30.48,2.0006399707493676
2026-01-19 11:40:00,WTG-008,0.0,9.76,30.45,2.0200986625644104
2026-01-19 11:50:00,WTG-008,0.0,9.17,30.73,1.4746390505881524
2026-01-19 12:00:00,WTG-008,0.0,9.07,30.94,1.744245119689523
2026-01-19 12:10:00,WTG-008,0.0,8.88,30.9,1.6838732595694523
2026-01-19 12:20:00,WTG-008,0.0,9.92,31.22,1.9772212557805715
2026-01-19 12:30:00,WTG-008,0.0,8.81,31.4,1.5380018316202213
2026-01-19 12:40:00,WTG-008,0.0,9.82,31.63,1.87696199639438
2026-01-19 12:50:00,WTG-008,0.0,10.19,31.46,2.0475403225525164
2026-01-19 13:00:00,WTG-008,0.0,9.45,31.63,1.5796471565732437
2026-01-19 13:10:00,WTG-008,0.0,9.31,31.72,1.611074218289669
2026-01-19 13:20:00,WTG-008,0.0,8.48,31.88,1.7589128170502497
2026-01-19 13:30:00,WTG-008,0.0,9.39,32.12,1.6990554023833273
2026-01-19 13:40:00,WTG-008,0.0,8.29,32.07,1.6071168348102707
2026-01-19 13:50:00,WTG-008,0.0,8.07,32.32,1.5902835177308572
2026-01-19 14:00:00,WTG-008,0.0,8.7,32.37,1.903376668695826
2026-01-19 14:10:00,WTG-008,0.0,8.34,32.67,1.3148046152211421
2026-01-19 14:20:00,WTG-008,0.0,9.21,32.83,1.8807579513080324
2026-01-19 14:30:00,WTG-008,0.0,6.79,32.81,1.3923475935115242
2026-01-19 14:40:00,WTG-008,0.0,8.01,32.91,1.8065938736807532
2026-01-19 14:50:00,WTG-008,0.0,8.57,33.22,1.6228711755784269
2026-01-19 15:00:00,WTG-008,0.0,7.69,33.29,1.7001642846321279
2026-01-19 15:10:00,WTG-008,0.0,8.64,33.36,1.5864153754381802
2026-01-19 15:20:00,WTG-008,0.0,8.95,33.34,1.617212809150774
2026-01-19 15:30:00,WTG-008,0.0,8.13,33.46,1.6993554636612809
2026-01-19 15:40:00,WTG-008,0.0,9.15,33.57,1.9957773548943782
2026-01-19 15:50:00,WTG-008,0.0,9.62,33.78,1.607699413558906
2026-01-19 16:00:00,WTG-008,0.0,8.04,33.83,1.6340622390284048
2026-01-19 16:10:00,WTG-008,0.0,8.17,33.82,1.942643417610875
2026-01-19 16:20:00,WTG-008,0.0,9.15,33.99,1.761761704789379
2026-01-19 16:30:00,WTG-008,0.0,7.96,34.09,1.7100737793754965
2026-01-19 16:40:00,WTG-008,0.0,7.94,34.09,1.668726183460322
2026-01-19 16:50:00,WTG-008,0.0,8.97,34.09,1.4586883702296933
2026-01-19 17:00:00,WTG-008,0.0,9.97,34.1,1.6446844210610059
2026-01-19 17:10:00,WTG-008,0.0,10.05,34.18,1.857475410435267
2026-01-19 17:20:00,WTG-008,0.0,7.7,34.14,1.4865624280961887
2026-01-19 17:30:00,WTG-008,0.0,8.02,34.27,1.6460180568275327
2026-01-19 17:40:00,WTG-008,0.0,10.99,34.37,2.0969117292211537
2026-01-19 17:50:00,WTG-008,0.0,9.8,34.2,1.7215055212233412
2026-01-19 18:00:00,WTG-008,0.0,8.33,34.21,1.3903695623256345
2026-01-19 18:10:00,WTG-008,0.0,10.06,34.14,2.069841100218924
2026-01-19 18:20:00,WTG-008,0.0,8.76,34.12,1.5862680671108789
2026-01-19 18:30:00,WTG-008,0.0,9.79,34.05,1.6474537312268607
2026-01-19 18:40:00,WTG-008,0.0,9.54,33.85,1.8439533615335861
2026-01-19 18:50:00,WTG-008,0.0,9.71,33.81,1.8644707606042528
2026-01-19 19:00:00,WTG-008,0.0,9.17,33.77,1.566374153502101
2026-01-19 19:10:00,WTG-008,0.0,9.32,33.75,1.6236198972923648
2026-01-19 19:20:00,WTG-008,0.0,8.86,33.57,1.4680390195413908
2026-01-19 19:30:00,WTG-008,0.0,8.69,33.41,1.6056243153500083
2026-01-19 19:40:00,WTG-008,0.0,8.51,33.29,1.5426248152236879
2026-01-19 19:50:00,WTG-008,0.0,9.09,33.23,1.859216429268262
2026-01-19 20:00:00,WTG-008,0.0,8.95,33.08,1.336175933601881
2026-01-19 20:10:00,WTG-008,0.0,9.62,32.92,1.393919100480678
2026-01-19 20:20:00,WTG-008,0.0,10.6,32.87,1.8194193013945268
2026-01-19 20:30:00,WTG-008,0.0,10.65,32.6,2.185482381492591
2026-01-19 20:40:00,WTG-008,0.0,9.54,32.48,2.087220597720838
2026-01-19 20:50:00,WTG-008,0.0,9.2,32.24,1.7281512638560717
2026-01-19 21:00:00,WTG-008,0.0,9.61,32.14,2.0828336351531065
2026-01-19 21:10:00,WTG-008,0.0,8.96,32.02,1.585894536168576
2026-01-19 21:20:00,WTG-008,0.0,8.76,31.9,1.3932589328057459
2026-01-19 21:30:00,WTG-008,0.0,8.26,31.77,1.3738847858554573
2026-01-19 21:40:00,WTG-008,0.0,7.94,31.55,1.5215742421903378
2026-01-19 21:50:00,WTG-008,0.0,7.69,31.4,1.3592768162803506
2026-01-19 22:00:00,WTG-008,0.0,4.69,31.22,1.2671044920470609
2026-01-19 22:10:00,WTG-008,0.0,4.63,30.79,1.217494355576977
2026-01-19 22:20:00,WTG-008,0.0,5.55,30.45,1.273356082709885
2026-01-19 22:30:00,WTG-008,0.0,6.08,30.19,1.3149968749321561
2026-01-19 22:40:00,WTG-008,0.0,7.31,30.03,1.1114343448499024
2026-01-19 22:50:00,WTG-008,0.0,8.95,30.0,1.5278857555717646
2026-01-19 23:00:00,WTG-008,0.0,9.47,29.86,1.7251060282735848
2026-01-19 23:10:00,WTG-008,0.0,9.61,29.77,1.7920426468789565
2026-01-19 23:20:00,WTG-008,0.0,10.28,29.61,2.1003156360698343
2026-01-19 23:30:00,WTG-008,0.0,10.86,29.42,1.929867976620924
2026-01-19 23:40:00,WTG-008,0.0,11.28,29.4,1.8174899992970044
2026-01-19 23:50:00,WTG-008,0.0,11.24,29.4,2.0669050067419223
2026-01-20 00:00:00,WTG-008,0.0,11.47,29.32,2.2690344958852453
2026-01-20 00:10:00,WTG-008,0.0,11.18,29.24,1.7228088037480833
2026-01-20 00:20:00,WTG-008,0.0,11.15,29.09,2.2067201763009283
2026-01-20 00:30:00,WTG-008,0.0,11.11,29.05,2.201649284849935
2026-01-20 00:40:00,WTG-008,0.0,10.52,28.97,2.3827509032064977
2026-01-20 00:50:00,WTG-008,0.0,10.31,28.82,1.7989404640521258
2026-01-20 01:00:00,WTG-008,0.0,10.39,28.7,1.9320119603932027
2026-01-20 01:10:00,WTG-008,0.0,9.94,28.61,1.7889556432880536
2026-01-20 01:20:00,WTG-008,0.0,9.99,28.5,1.6467198769940632
2026-01-20 01:30:00,WTG-008,0.0,9.69,28.5,2.0235846745298325
2026-01-20 01:40:00,WTG-008,0.0,9.55,28.48,1.9278835895730664
2026-01-20 01:50:00,WTG-008,0.0,9.32,28.4,1.4896528669405336
2026-01-20 02:00:00,WTG-008,0.0,9.38,28.23,1.6307707961776128
2026-01-20 02:10:00,WTG-008,0.0,9.05,28.17,1.7911334910778731
2026-01-20 02:20:00,WTG-008,0.0,8.63,28.09,1.7377199152929148
2026-01-20 02:30:00,WTG-008,0.0,8.43,27.92,1.5342226554445189
2026-01-20 02:40:00,WTG-008,0.0,8.57,27.82,1.8303482465389485
2026-01-20 02:50:00,WTG-008,0.0,8.6,27.8,1.6166045829971532
2026-01-20 03:00:00,WTG-008,0.0,8.63,27.9,1.323579498102677
2026-01-20 03:10:00,WTG-008,0.0,8.38,27.9,1.499965098245566
2026-01-20 03:20:00,WTG-008,0.0,6.19,27.64,0.9969331770921749
2026-01-20 03:30:00,WTG-008,0.0,7.15,27.36,1.7615163457148217
2026-01-20 03:40:00,WTG-008,0.0,6.3,27.36,1.243615859489384
2026-01-20 03:50:00,WTG-008,0.0,6.51,27.11,1.420214364169955
2026-01-20 04:00:00,WTG-008,0.0,6.68,26.94,1.1789945101996904
2026-01-20 04:10:00,WTG-008,0.0,6.86,26.79,1.5413325430796518
2026-01-20 04:20:00,WTG-008,0.0,6.6,26.77,1.4602561405844374
2026-01-20 04:30:00,WTG-008,0.0,6.48,26.7,1.359050555241741
2026-01-20 04:40:00,WTG-008,0.0,6.51,26.57,1.0543701086507618
2026-01-20 04:50:00,WTG-008,0.0,6.44,26.44,1.266711560628719
2026-01-20 05:00:00,WTG-008,0.0,6.57,26.46,1.7831055567788512
2026-01-20 05:10:00,WTG-008,,0.0,26.46,0.3956632324898676
2026-01-20 05:20:00,WTG-008,0.0,6.73,26.2,1.315010633759385
2026-01-20 05:30:00,WTG-008,0.0,6.54,26.2,1.2047928539495605
2026-01-20 05:40:00,WTG-008,0.0,6.5,26.11,1.2808263902443544
2026-01-20 05:50:00,WTG-008,0.0,6.23,26.0,1.2070473291972528
2026-01-20 06:00:00,WTG-008,0.0,6.3,26.0,1.5902190317092242
2026-01-20 06:10:00,WTG-008,0.0,6.37,26.0,1.2170444342476558
2026-01-20 06:20:00,WTG-008,0.0,6.28,25.98,1.4975144988488174
2026-01-20 06:30:00,WTG-008,0.0,6.1,25.97,1.3754867787286327
2026-01-20 06:40:00,WTG-008,0.0,6.21,26.0,1.205872811402955
2026-01-20 06:50:00,WTG-008,0.0,6.31,26.0,1.3034634810229633
2026-01-20 07:00:00,WTG-008,0.0,6.4,26.14,1.1866582978997269
2026-01-20 07:10:00,WTG-008,0.0,6.41,26.2,1.5397547282917123
2026-01-20 07:20:00,WTG-008,0.0,6.55,26.36,1.1195147399071728
2026-01-20 07:30:00,WTG-008,0.0,6.35,26.45,1.3489571443689046
2026-01-20 07:40:00,WTG-008,0.0,5.63,26.57,1.5051787014749158
2026-01-20 07:50:00,WTG-008,0.0,5.68,26.7,1.1381894137153212
2026-01-20 08:00:00,WTG-008,0.0,5.53,26.83,1.0814147877380276
2026-01-20 08:10:00,WTG-008,0.0,5.71,27.05,1.1387629981966434
2026-01-20 08:20:00,WTG-008,0.0,5.75,27.36,1.0755685571905051
2026-01-20 08:30:00,WTG-008,0.0,4.81,27.4,1.0833733108605845
2026-01-20 08:40:00,WTG-008,0.0,5.22,27.6,1.4550954102115083
2026-01-20 08:50:00,WTG-008,0.0,4.7,27.8,1.282298854320635
2026-01-20 09:00:00,WTG-008,0.0,5.41,28.11,1.2744986018882452
2026-01-20 09:10:00,WTG-008,0.0,6.24,28.32,1.7069179795402185
2026-01-20 09:20:00,WTG-008,0.0,5.54,28.59,1.4672378229091467
2026-01-20 09:30:00,WTG-008,0.0,6.54,28.86,1.346483962835351
2026-01-20 09:40:00,WTG-008,0.0,5.79,29.06,1.1861652900113817
2026-01-20 09:50:00,WTG-008,0.0,5.35,29.22,1.2342184458113525
2026-01-20 10:00:00,WTG-008,0.0,5.72,29.47,1.1950247868518558
2026-01-20 10:10:00,WTG-008,0.0,4.91,29.73,1.2761370361019848
2026-01-20 10:20:00,WTG-008,0.0,5.27,30.07,1.3303357639808882
2026-01-20 10:30:00,WTG-008,0.0,4.32,30.3,0.7565676127287297
2026-01-20 10:40:00,WTG-008,0.0,4.9,30.56,1.3251226773979765
2026-01-20 10:50:00,WTG-008,0.0,5.39,30.88,1.3944602358165357
2026-01-20 11:00:00,WTG-008,0.0,6.21,31.0,1.4688822129853178
2026-01-20 11:10:00,WTG-008,0.0,3.83,31.23,1.393933351719323
2026-01-20 11:20:00,WTG-008,0.0,5.43,31.52,1.4279691009661089
2026-01-20 11:30:00,WTG-008,0.0,4.77,31.59,1.3071689006646103
2026-01-20 11:40:00,WTG-008,0.0,6.24,31.78,1.4559296159086246
2026-01-20 11:50:00,WTG-008,0.0,4.81,31.92,0.9830012370589238
2026-01-20 12:00:00,WTG-008,0.0,4.69,32.05,1.0230219431066803
2026-01-20 12:10:00,WTG-008,0.0,6.29,32.15,1.4504527945098689
2026-01-20 12:20:00,WTG-008,0.0,5.84,32.38,1.510317253794379
2026-01-20 12:30:00,WTG-008,0.0,5.9,32.43,1.2426968442598478
2026-01-20 12:40:00,WTG-008,0.0,5.91,32.69,1.5375272781520715
2026-01-20 12:50:00,WTG-008,0.0,7.44,32.87,1.3081726689650102
2026-01-20 13:00:00,WTG-008,0.0,7.7,32.95,1.4175421464523186
2026-01-20 13:10:00,WTG-008,0.0,5.51,32.97,1.2594106952202055
2026-01-20 13:20:00,WTG-008,0.0,7.2,33.29,1.660968732267058
2026-01-20 13:30:00,WTG-008,0.0,5.07,33.54,1.3182130160758179
2026-01-20 13:40:00,WTG-008,0.0,5.92,33.79,0.8575074047122104
2026-01-20 13:50:00,WTG-008,0.0,6.83,34.07,1.3772717762097997
2026-01-20 14:00:00,WTG-008,0.0,8.55,34.17,1.6161096954877248
2026-01-20 14:10:00,WTG-008,740.85,8.62,34.23,1.9467564670448956
2026-01-20 14:20:00,WTG-008,713.91,8.56,34.01,1.7050091439391264
2026-01-20 14:30:00,WTG-008,648.96,7.52,33.67,1.6295691263057501
2026-01-20 14:40:00,WTG-008,415.88,6.08,33.45,1.1212363596971504
2026-01-20 14:50:00,WTG-008,371.94,6.37,33.64,1.1100675470285883
2026-01-20 15:00:00,WTG-008,151.28,4.15,33.66,0.7276634364605723
2026-01-20 15:10:00,WTG-008,452.62,6.59,34.11,1.015195381668602
2026-01-20 15:20:00,WTG-008,327.7,5.98,34.2,1.2204744172918773
2026-01-20 15:30:00,WTG-008,480.24,7.13,34.44,1.3613638170483509
2026-01-20 15:40:00,WTG-008,126.62,3.7,34.47,0.6269385452183287
2026-01-20 15:50:00,WTG-008,0.0,1.66,34.48,0.8664882034895073
2026-01-20 16:00:00,WTG-008,130.61,4.98,34.83,1.494508471234919
2026-01-20 16:10:00,WTG-008,498.81,7.52,34.51,1.6966569012344772
2026-01-20 16:20:00,WTG-008,55.44,2.82,34.24,0.9288342951919858
2026-01-20 16:30:00,WTG-008,15.21,2.13,34.12,0.7755272189242208
2026-01-20 16:40:00,WTG-008,0.0,2.62,34.56,0.8648126583006639
2026-01-20 16:50:00,WTG-008,252.87,5.88,34.84,1.312978471922703
2026-01-20 17:00:00,WTG-008,195.14,4.51,34.42,1.1141653447297735
2026-01-20 17:10:00,WTG-008,573.21,7.37,34.67,1.3865475270516594
2026-01-20 17:20:00,WTG-008,216.82,4.95,34.68,1.3072309947564964
2026-01-20 17:30:00,WTG-008,82.12,3.1,34.54,0.7868789793970665
2026-01-20 17:40:00,WTG-008,52.24,2.74,34.81,0.7776532729872648
2026-01-20 17:50:00,WTG-008,69.32,3.35,34.98,0.9414962634638022
2026-01-20 18:00:00,WTG-008,156.84,4.22,35.03,1.275738469576783
2026-01-20 18:10:00,WTG-008,112.91,3.94,35.06,1.0884273819456023
2026-01-20 18:20:00,WTG-008,0.0,1.74,34.87,0.6685296397896581
2026-01-20 18:30:00,WTG-008,0.0,2.9,35.27,1.1233778658011122
2026-01-20 18:40:00,WTG-008,0.82,3.19,35.52,1.2840852621653873
2026-01-20 18:50:00,WTG-008,0.0,2.57,34.92,0.9997985396375568
2026-01-20 19:00:00,WTG-008,0.0,3.07,34.86,1.1092002543345674
2026-01-20 19:10:00,WTG-008,0.0,2.37,34.53,0.6948202547688824
2026-01-20 19:20:00,WTG-008,0.0,2.6,34.84,0.66495773448006
2026-01-20 19:30:00,WTG-008,0.0,2.42,35.23,0.48481241826722643
2026-01-20 19:40:00,WTG-008,0.0,1.7,35.25,0.6682470730412055
2026-01-20 19:50:00,WTG-008,0.0,4.86,35.17,1.5438775447797324
2026-01-20 20:00:00,WTG-008,293.33,6.35,35.18,1.6376889059441502
2026-01-20 20:10:00,WTG-008,596.05,7.97,34.44,1.160485146554743
2026-01-20 20:20:00,WTG-008,428.43,6.63,34.21,1.221242274434742
2026-01-20 20:30:00,WTG-008,450.91,6.7,34.13,1.4092248397427491
2026-01-20 20:40:00,WTG-008,596.7,7.51,34.07,1.3545038962709481
2026-01-20 20:50:00,WTG-008,779.45,8.08,34.09,1.7169210178634662
2026-01-20 21:00:00,WTG-008,878.71,8.67,33.96,1.7992408082173528
2026-01-20 21:10:00,WTG-008,892.71,9.07,33.73,1.8443101913991753
2026-01-20 21:20:00,WTG-008,942.6,9.57,33.61,1.4539693150741286
2026-01-20 21:30:00,WTG-008,1141.24,10.47,33.61,1.9990967148893315
2026-01-20 21:40:00,WTG-008,1078.99,10.0,33.44,1.7979315386114276
2026-01-20 21:50:00,WTG-008,1029.31,9.73,33.3,1.6394383656320326
2026-01-20 22:00:00,WTG-008,657.43,8.09,33.09,1.6144254543664636
2026-01-20 22:10:00,WTG-008,575.85,7.82,32.75,1.5596822162666464
2026-01-20 22:20:00,WTG-008,434.71,7.0,32.68,1.8961954398135537
2026-01-20 22:30:00,WTG-008,459.5,6.8,32.71,1.39471890847042
2026-01-20 22:40:00,WTG-008,578.08,7.39,32.93,1.3442406901348811
2026-01-20 22:50:00,WTG-008,658.92,7.88,33.08,1.7675916220467558
2026-01-20 23:00:00,WTG-008,516.43,7.13,32.92,1.639263742441927
2026-01-20 23:10:00,WTG-008,349.3,6.28,32.77,0.7681736846490671
2026-01-20 23:20:00,WTG-008,299.9,6.03,32.57,1.3600142052092152
2026-01-20 23:30:00,WTG-008,311.08,5.96,32.51,1.0722656140327413
2026-01-20 23:40:00,WTG-008,290.89,5.71,32.4,0.9732390561013936
2026-01-20 23:50:00,WTG-008,301.97,5.67,32.27,1.014624541126459
2026-01-21 00:00:00,WTG-008,,0.0,32.27,0.48415821982770824
2026-01-21 00:10:00,WTG-008,458.77,6.22,32.21,1.358035282587296
2026-01-21 00:20:00,WTG-008,259.23,5.31,32.36,1.1822831589344485
2026-01-21 00:30:00,WTG-008,387.46,5.9,32.5,1.4088074264503514
2026-01-21 00:40:00,WTG-008,617.75,7.23,32.54,1.5768105551748042
2026-01-21 00:50:00,WTG-008,698.5,7.65,32.68,1.517726498906087
2026-01-21 01:00:00,WTG-008,1180.27,10.1,32.93,1.6222054226112699
2026-01-21 01:10:00,WTG-008,1010.83,9.15,33.11,1.8960237619833111
2026-01-21 01:20:00,WTG-008,734.89,8.53,32.72,1.7338303827166055
2026-01-21 01:30:00,WTG-008,629.41,7.93,32.45,1.1529240214536043
2026-01-21 01:40:00,WTG-008,397.72,6.41,32.32,1.4969318150801354
2026-01-21 01:50:00,WTG-008,632.72,7.52,32.11,1.1638555276138465
2026-01-21 02:00:00,WTG-008,213.06,5.1,32.13,1.1579597775326231
2026-01-21 02:10:00,WTG-008,116.22,3.92,31.75,0.9685334046120002
2026-01-21 02:20:00,WTG-008,118.64,4.0,31.38,1.0728937597543877
2026-01-21 02:30:00,WTG-008,226.32,4.95,31.51,1.3344322594127709
2026-01-21 02:40:00,WTG-008,147.6,4.32,31.49,1.6749655584320897
2026-01-21 02:50:00,WTG-008,129.71,4.12,31.45,0.8929255681400912
2026-01-21 03:00:00,WTG-008,191.97,4.84,31.34,1.1164904816676458
